"","st_id","firstgen","ethniccode","ethniccode_cat","urm","gender","female","famincome","lowincomeflag","transfer","transfer_cred","international","ell","us_hs","cohort","cohort_2013","cohort_2014","cohort_2015","cohort_2016","cohort_2017","cohort_2018","englsr","mathsr","hsgpa"
"2906","04F46C2A01867D2",0,"WHITE",0,0,1,1,95228,0,0,3,0,NA,1,2010,0,0,0,0,0,0,590,640,3.8
"2907","C9F2D0DA41FD3E4",0,"WHITE",0,0,0,0,170000,0,0,NA,0,NA,1,2010,0,0,0,0,0,0,610,660,3.228
"2908","377595D974E5AF1",0,"BLACK",1,1,0,0,163998,0,0,NA,1,NA,1,2010,0,0,0,0,0,0,690,540,3
"2909","5DD8A7341E835DF",0,"WHITE",0,0,1,1,NA,0,0,NA,0,NA,1,2010,0,0,0,0,0,0,660,710,3.6
"2910","C728A46311CD20A",1,"BLACK",1,1,0,0,36500,1,0,NA,0,NA,1,2010,0,0,0,0,0,0,580,560,3.76
"2911","4F3F4229347A935",0,"WHITE",0,0,1,1,123913,0,0,NA,0,NA,1,2010,0,0,0,0,0,0,760,700,4.25
"2912","A31DAD81F19DE1D",0,"WHITE",0,0,0,0,151961,0,0,4,0,NA,1,2010,0,0,0,0,0,0,720,760,4.25
"2913","981D85005E002E7",0,"WHITE",0,0,1,1,187441,0,0,NA,0,NA,1,2010,0,0,0,0,0,0,680,700,4
"2914","D14A5C523196702",0,"WHITE",0,0,0,0,70835,0,0,NA,0,NA,1,2010,0,0,0,0,0,0,770,730,4.57
"2915","CD65CAB9B8808B9",0,"HISPA",1,1,0,0,257176,0,0,6,0,NA,1,2010,0,0,0,0,0,0,590,540,3.83
"2916","B458C14FA7F8046",0,"MULTI",NA,NA,1,1,83180,0,0,NA,0,NA,1,2010,0,0,0,0,0,0,760,660,4.37
"2917","253939BF79EFA0D",0,"WHITE",0,0,1,1,140000,0,0,4,0,NA,1,2010,0,0,0,0,0,0,750,750,4.25
"2918","8725BD2237263AE",0,"BLACK",1,1,0,0,66701,0,0,NA,0,NA,1,2010,0,0,0,0,0,0,700,610,3.848
"2919","039CB5E1268BFF8",0,"HISPA",1,1,1,1,106496,0,0,NA,0,NA,1,2012,0,0,0,0,0,0,770,800,4.6
"2920","059381C80540B85",0,"WHITE",0,0,1,1,420188,0,0,NA,0,NA,1,2010,0,0,0,0,0,0,610,600,4.64
"2921","A16938CC2ED1A9A",0,"WHITE",0,0,0,0,157752,0,0,NA,0,NA,1,2010,0,0,0,0,0,0,770,700,4.54
"2922","40AC1F284C4C47C",0,"BLACK",1,1,0,0,134530,0,0,NA,0,NA,1,2010,0,0,0,0,0,0,630,690,4.25
"2923","758F88643F2C535",0,"WHITE",0,0,0,0,109162,0,0,NA,0,NA,1,2010,0,0,0,0,0,0,760,800,4
"2924","85D84615398E51E",0,"ASIAN",2,0,0,0,NA,0,0,3,0,NA,1,2010,0,0,0,0,0,0,770,800,3.775
"2925","9A3D908DDB4572D",1,"WHITE",0,0,1,1,114111,0,0,12,0,NA,1,2010,0,0,0,0,0,0,600,630,3.417
"2926","2F551EBBD0568CB",1,"WHITE",0,0,0,0,NA,0,1,15,0,NA,1,2010,0,0,0,0,0,0,590,610,4.17
"2927","613FA79D189A47B",0,"WHITE",0,0,1,1,55387,0,0,14,0,NA,1,2010,0,0,0,0,0,0,690,520,3.945
"2928","5993F212B9BA99A",0,"WHITE",0,0,0,0,59009,0,0,NA,0,NA,1,2010,0,0,0,0,0,0,550,660,3.737
"2929","7D0FCC60275020B",0,"WHITE",0,0,1,1,150352,0,0,6,0,NA,1,2010,0,0,0,0,0,0,610,600,4
"2930","607421BF16C1BEB",0,"WHITE",0,0,1,1,120000,0,0,3,0,NA,1,2010,0,0,0,0,0,0,610,680,3.933
"2931","0AE7445F78FB36B",0,"WHITE",0,0,0,0,NA,0,0,NA,0,NA,1,2010,0,0,0,0,0,0,590,650,3.472
"2932","1F6B606FC0F149A",0,"WHITE",0,0,1,1,133425,0,0,3,0,NA,1,2010,0,0,0,0,0,0,650,660,4.19
"2933","F9D05E73073785B",0,"NSPEC",NA,NA,0,0,154345,0,0,NA,0,NA,1,2010,0,0,0,0,0,0,620,650,4.01
"2934","291084A509F19E8",0,"WHITE",0,0,0,0,NA,0,0,NA,0,NA,1,2010,0,0,0,0,0,0,720,670,3.361
"2935","DE1A00079F49DAA",0,"ASIAN",2,0,1,1,148955,0,0,NA,0,NA,1,2010,0,0,0,0,0,0,760,750,5.11
"2936","3497F45D51C0B94",0,"WHITE",0,0,0,0,83710,0,0,19,0,NA,1,2010,0,0,0,0,0,0,570,730,4
"2937","7E69E3194230CDC",0,"WHITE",0,0,1,1,66000,0,0,NA,0,NA,1,2010,0,0,0,0,0,0,620,550,3.73
"2938","7411F01B5AC799F",0,"WHITE",0,0,0,0,124365,0,0,NA,0,NA,1,2010,0,0,0,0,0,0,750,650,3.6
"2939","503AFD71B4C36BE",0,"WHITE",0,0,1,1,127165,0,0,NA,0,NA,1,2010,0,0,0,0,0,0,650,660,3.644
"2940","EB3ACA3EDB63ECC",0,"MULTI",NA,NA,0,0,96986,0,0,3,0,NA,1,2010,0,0,0,0,0,0,700,780,3.994
"2941","875812BF8047EE8",0,"WHITE",0,0,1,1,220466,0,0,NA,0,NA,1,2010,0,0,0,0,0,0,760,640,3.863
"2942","36F658C40AD3E66",0,"WHITE",0,0,1,1,90985,0,1,42,0,NA,1,2010,0,0,0,0,0,0,620,720,91.467
"2943","C61FD2F6391DABE",0,"WHITE",0,0,1,1,59257,0,0,NA,0,NA,1,2010,0,0,0,0,0,0,680,700,4
"2944","E68AEF9979FA397",0,"WHITE",0,0,0,0,28167,1,0,NA,0,NA,1,2010,0,0,0,0,0,0,680,540,4
"2945","2E3D017B3EA98B4",0,"WHITE",0,0,1,1,84930,0,0,NA,0,NA,1,2010,0,0,0,0,0,0,700,730,4.06
"2946","A8BCF695DE424AA",0,"WHITE",0,0,1,1,20653,1,0,3,0,NA,1,2010,0,0,0,0,0,0,640,610,3.154
"2947","43B9C861C740B67",0,"WHITE",0,0,0,0,126699,0,0,NA,0,NA,1,2010,0,0,0,0,0,0,650,760,4.2
"2948","90405C2F364AB11",0,"WHITE",0,0,0,0,132088,0,0,NA,0,NA,1,2010,0,0,0,0,0,0,610,720,3.877
"2949","72A7BB5C63FDD8F",0,"WHITE",0,0,1,1,114532,0,0,6,0,NA,1,2010,0,0,0,0,0,0,800,660,4.37
"2950","5E7CD78BC93E6B7",0,"WHITE",0,0,0,0,23411,1,0,NA,0,NA,1,2010,0,0,0,0,0,0,690,690,4.2
"2951","FA823CC4A7016FE",0,"BLACK",1,1,1,1,79801,0,0,14,0,NA,1,2010,0,0,0,0,0,0,520,550,4.13
"2952","BD687B09457A053",0,"WHITE",0,0,1,1,170148,0,0,13,0,NA,1,2010,0,0,0,0,0,0,730,760,4.87
"2953","7E95D04D5640A26",0,"BLACK",1,1,1,1,280415,0,0,6,0,NA,1,2010,0,0,0,0,0,0,540,660,4.04
"2954","BE3A8578CC1D434",0,"WHITE",0,0,1,1,178522,0,0,3,0,NA,1,2010,0,0,0,0,0,0,610,650,3.944
"2955","178DFD821B56A48",0,"BLACK",1,1,1,1,262990,0,0,4,0,NA,1,2010,0,0,0,0,0,0,620,640,4.16
"2956","655550D7640077B",0,"WHITE",0,0,0,0,234346,0,0,NA,0,NA,1,2010,0,0,0,0,0,0,630,720,4.31
"2957","6B84ABCE3356CEA",0,"WHITE",0,0,1,1,120137,0,0,NA,0,NA,1,2010,0,0,0,0,0,0,700,760,3.8
"2958","07A8AF7CB070EF1",0,"WHITE",0,0,0,0,175075,0,0,13,0,NA,1,2010,0,0,0,0,0,0,700,550,3.6
"2959","397E52FA24F5578",0,"WHITE",0,0,0,0,156000,0,0,NA,0,NA,1,2010,0,0,0,0,0,0,500,680,3.745
"2960","66228598C9548AF",0,"WHITE",0,0,1,1,NA,0,1,6,0,NA,1,2009,0,0,0,0,0,0,550,670,4.81
"2961","31767893ED062E8",0,"MULTI",NA,NA,1,1,40095,1,0,18,0,NA,1,2010,0,0,0,0,0,0,640,570,3.33
"2962","C2F133EAB1C8F65",0,"WHITE",0,0,0,0,154168,0,0,NA,0,NA,1,2010,0,0,0,0,0,0,800,780,4.25
"2963","55CD9E22E376EA2",1,"NSPEC",NA,NA,1,1,83624,0,0,25,0,NA,1,2010,0,0,0,0,0,0,770,730,4.11
"2964","6E42E4752EABBFA",0,"ASIAN",2,0,0,0,151187,0,0,NA,0,NA,1,2010,0,0,0,0,0,0,720,780,4
"2965","5BD0CCD7ABEFCFF",0,"WHITE",0,0,0,0,5941,1,0,NA,0,NA,1,2010,0,0,0,0,0,0,610,610,3.5
"2966","5F788ACB4951E5A",0,"BLACK",1,1,0,0,NA,0,1,NA,0,NA,1,2009,0,0,0,0,0,0,610,580,3.915
"2967","320AC68006032E7",0,"WHITE",0,0,1,1,115800,0,0,12,0,NA,1,2010,0,0,0,0,0,0,630,620,3.7
"2968","27B430BD76C4159",0,"HISPA",1,1,0,0,204000,0,0,6,0,NA,1,2010,0,0,0,0,0,0,590,670,3.69
"2969","E569B901AB928E5",0,"WHITE",0,0,1,1,274226,0,0,NA,0,NA,1,2010,0,0,0,0,0,0,680,760,4
"2970","E54679D471B23D4",0,"WHITE",0,0,0,0,106470,0,0,3,0,NA,1,2010,0,0,0,0,0,0,530,580,3.95
"2971","0B8883099A51BAC",0,"WHITE",0,0,1,1,200000,0,0,10,0,NA,1,2010,0,0,0,0,0,0,560,520,3.752
"2972","CF6713552CF1084",0,"WHITE",0,0,0,0,179859,0,0,NA,0,NA,1,2010,0,0,0,0,0,0,720,730,4.17
"2973","885D23B48158D69",0,"WHITE",0,0,1,1,NA,0,1,27,0,NA,1,2011,0,0,0,0,0,0,750,640,3.679
"2974","DC095969AF13114",0,"WHITE",0,0,1,1,52556,0,0,3,0,NA,1,2010,0,0,0,0,0,0,580,580,3.7
"2975","487F03BF5F200F8",0,"WHITE",0,0,1,1,87044,0,0,NA,0,NA,1,2010,0,0,0,0,0,0,720,780,4.32
"2976","4E833E82423210E",0,"WHITE",0,0,1,1,104380,0,1,47,0,NA,1,2010,0,0,0,0,0,0,610,580,3.9
"2977","CC7E3B448B4F1E4",0,"WHITE",0,0,1,1,88878,0,0,4,0,NA,1,2010,0,0,0,0,0,0,730,710,4.02
"2978","4547B7E0BDFFD0A",0,"WHITE",0,0,1,1,NA,0,0,NA,0,NA,1,2010,0,0,0,0,0,0,630,620,3.5
"2979","4C926D6E304BD7C",0,"WHITE",0,0,0,0,15920,1,0,6,0,NA,1,2010,0,0,0,0,0,0,670,670,3.941
"2980","BD7012EB7CF7FC3",0,"WHITE",0,0,1,1,134679,0,0,NA,0,NA,1,2010,0,0,0,0,0,0,730,660,4
"2981","0EB4060C87F3C35",0,"WHITE",0,0,1,1,116000,0,0,3,0,NA,1,2010,0,0,0,0,0,0,680,540,4.01
"2982","04231E12EA6E241",0,"WHITE",0,0,1,1,168220,0,0,3,0,NA,1,2010,0,0,0,0,0,0,600,630,4.25
"2983","79308FECE36CE30",0,"WHITE",0,0,0,0,125313,0,0,NA,0,NA,1,2010,0,0,0,0,0,0,800,780,4.22
"2984","3F5845996DE92D0",0,"WHITE",0,0,1,1,119393,0,0,NA,0,NA,1,2010,0,0,0,0,0,0,730,660,4.71
"2985","51833C0D858212E",0,"WHITE",0,0,0,0,NA,0,0,NA,0,NA,1,2010,0,0,0,0,0,0,760,760,4.11
"2986","ED1EDD51DC35682",0,"WHITE",0,0,1,1,NA,0,1,NA,0,NA,1,2009,0,0,0,0,0,0,760,760,4
"2987","56E693721013544",0,"HISPA",1,1,0,0,NA,0,1,8,0,NA,1,2009,0,0,0,0,0,0,610,610,3.895
"2988","92E99A11B036B71",0,"WHITE",0,0,0,0,124587,0,0,3,0,NA,1,2010,0,0,0,0,0,0,640,680,4.62
"2989","1BC5F23284A5987",0,"WHITE",0,0,1,1,NA,0,0,NA,0,NA,1,2010,0,0,0,0,0,0,610,660,4
"2990","5189924024CA276",0,"WHITE",0,0,1,1,86800,0,0,6,0,NA,1,2010,0,0,0,0,0,0,560,690,4.63
"2991","68FF2720CD01BA5",0,"MULTI",NA,NA,1,1,106527,0,0,NA,0,NA,1,2010,0,0,0,0,0,0,800,590,4.78
"2992","67E07702CD3E5F9",0,"WHITE",0,0,0,0,NA,0,0,4,0,NA,1,2010,0,0,0,0,0,0,590,580,4
"2993","87855C5987F300E",0,"WHITE",0,0,1,1,128215,0,0,NA,0,NA,1,2010,0,0,0,0,0,0,780,690,4.5
"2994","0A6BEA24F8EB36D",0,"WHITE",0,0,0,0,71449,0,0,33,0,NA,1,2010,0,0,0,0,0,0,520,630,4
"2995","2FB77C6436345FA",0,"WHITE",0,0,0,0,NA,0,1,NA,0,NA,1,2009,0,0,0,0,0,0,620,630,3.38
"2996","BA83D1B827E478F",0,"WHITE",0,0,1,1,270000,0,0,3,0,NA,1,2010,0,0,0,0,0,0,680,670,3.95
"2997","FCC1C6350633570",0,"ASIAN",2,0,0,0,NA,0,0,NA,0,NA,1,2010,0,0,0,0,0,0,640,700,3.1
"2998","CC02F6FF6E58C20",1,"WHITE",0,0,1,1,59721,0,0,NA,0,NA,1,2010,0,0,0,0,0,0,600,620,3.5
"2999","30F188874598D19",0,"WHITE",0,0,0,0,135843,0,0,NA,0,NA,1,2010,0,0,0,0,0,0,580,630,4
"3000","8271025E02722A5",0,"WHITE",0,0,1,1,119588,0,0,NA,0,NA,1,2010,0,0,0,0,0,0,790,660,4
"3001","3F6D35FDAF5AAC5",0,"WHITE",0,0,0,0,95382,0,0,9,0,NA,1,2010,0,0,0,0,0,0,630,560,3.638
"3002","BCFF6F3087CB6EB",1,"WHITE",0,0,1,1,234594,0,0,19,0,NA,1,2010,0,0,0,0,0,0,720,660,3.437
"3003","BAED4C3476BB32F",0,"WHITE",0,0,1,1,74923,0,0,NA,0,NA,1,2010,0,0,0,0,0,0,770,510,4.14
"3004","48E714938123DFF",0,"WHITE",0,0,1,1,NA,0,0,NA,0,NA,1,2010,0,0,0,0,0,0,630,730,4.44
"3005","358AD92675E64B6",0,"WHITE",0,0,1,1,88880,0,0,NA,0,NA,1,2010,0,0,0,0,0,0,670,580,3.585
"3006","26F8FB2B1670C72",0,"WHITE",0,0,1,1,101945,0,0,NA,0,NA,1,2010,0,0,0,0,0,0,620,590,4.36
"3007","488A024B603FCBA",0,"WHITE",0,0,1,1,28932,1,0,NA,0,NA,1,2010,0,0,0,0,0,0,580,660,3.95
"3008","241BCFB210B9BD5",0,"WHITE",0,0,1,1,138481,0,0,12,0,NA,1,2010,0,0,0,0,0,0,630,660,3.708
"3009","286FA7B6CA6E2AB",0,"WHITE",0,0,0,0,476809,0,0,NA,0,NA,1,2010,0,0,0,0,0,0,630,550,3.661
"3010","3A50413F0BF5471",0,"WHITE",0,0,0,0,NA,0,0,NA,0,NA,1,2010,0,0,0,0,0,0,700,700,3.64
"3011","95489D3555E87E0",0,"ASIAN",2,0,0,0,NA,0,0,8,0,NA,1,2010,0,0,0,0,0,0,590,760,2.982
"3012","2CBEBDFCA4B7C26",0,"WHITE",0,0,0,0,NA,0,0,NA,0,NA,1,2010,0,0,0,0,0,0,530,620,3.5
"3013","CA6231FCD045BE2",0,"WHITE",0,0,1,1,244506,0,0,NA,0,NA,1,2010,0,0,0,0,0,0,630,640,4
"3014","BB0D3B9AA6B4E7B",1,"WHITE",0,0,1,1,65951,0,0,NA,0,NA,1,2010,0,0,0,0,0,0,730,790,4.29
"3015","B2B0F82EED9C6F6",0,"NSPEC",NA,NA,0,0,NA,0,0,NA,0,NA,1,2010,0,0,0,0,0,0,800,800,4.439
"3016","FCBE99F8FA7D449",0,"ASIAN",2,0,1,1,88214,0,0,NA,0,NA,1,2010,0,0,0,0,0,0,800,690,4.33
"3017","AC653F6BBB5FE13",0,"WHITE",0,0,1,1,157298,0,0,NA,0,NA,1,2010,0,0,0,0,0,0,600,660,4.7
"3018","9FECFB0AB35C1A6",0,"HISPA",1,1,1,1,93896,0,0,NA,0,NA,1,2010,0,0,0,0,0,0,560,590,3.844
"3019","BC4CB6110E1B1BB",0,"WHITE",0,0,1,1,216522,0,0,NA,0,NA,1,2010,0,0,0,0,0,0,730,720,4
"3020","D1CC33D2FADBB1B",0,"WHITE",0,0,0,0,139436,0,0,16,0,NA,1,2010,0,0,0,0,0,0,650,620,3.95
"3021","C97E3629707430D",0,"WHITE",0,0,1,1,142610,0,0,NA,0,NA,1,2010,0,0,0,0,0,0,630,800,3.923
"3022","6E40F687936D092",0,"WHITE",0,0,1,1,136895,0,0,NA,0,NA,1,2010,0,0,0,0,0,0,630,590,3.555
"3023","61878303F288D19",0,"WHITE",0,0,1,1,NA,0,0,NA,0,NA,1,2010,0,0,0,0,0,0,680,520,3.781
"3024","F5DD9DB2D485E8D",0,"WHITE",0,0,0,0,99257,0,0,NA,0,NA,1,2010,0,0,0,0,0,0,630,660,3.639
"3025","7F9112916A8F393",0,"WHITE",0,0,0,0,68735,0,0,NA,0,NA,1,2010,0,0,0,0,0,0,570,590,3.65
"3026","3BA4B9475BA044C",0,"WHITE",0,0,0,0,129446,0,0,NA,0,NA,1,2010,0,0,0,0,0,0,720,680,3.57
"3027","865B9AEA49483B0",0,"ASIAN",2,0,1,1,0,1,0,7,0,NA,1,2010,0,0,0,0,0,0,540,610,3.879
"3028","9EAECF3469E8F27",0,"WHITE",0,0,0,0,96205,0,0,15,0,NA,1,2010,0,0,0,0,0,0,630,780,4.45
"3029","CE7B4BEE384552B",0,"WHITE",0,0,0,0,NA,0,1,NA,0,NA,1,2009,0,0,0,0,0,0,560,580,4.1
"3030","6B9CF0535D08A35",0,"WHITE",0,0,1,1,59553,0,0,NA,0,NA,1,2010,0,0,0,0,0,0,630,530,3.894
"3031","711A39E628CDAC6",0,"WHITE",0,0,0,0,60136,0,0,NA,0,NA,1,2010,0,0,0,0,0,0,590,660,3.073
"3032","187F69FE53D53B6",0,"WHITE",0,0,1,1,NA,0,0,NA,0,NA,1,2010,0,0,0,0,0,0,600,650,3.97
"3033","F3798B63164F7C7",0,"WHITE",0,0,1,1,91097,0,0,NA,0,NA,1,2010,0,0,0,0,0,0,620,610,4.16
"3034","1F49C48A83FBEE3",0,"WHITE",0,0,0,0,107348,0,0,NA,0,NA,1,2010,0,0,0,0,0,0,710,740,3.95
"3035","933153EA72B230D",0,"WHITE",0,0,1,1,NA,0,1,6,0,NA,1,2009,0,0,0,0,0,0,780,670,4.25
"3036","8CA9189ED62B603",0,"ASIAN",2,0,1,1,88718,0,0,3,0,NA,1,2010,0,0,0,0,0,0,580,610,4
"3037","873336C3738DA3E",0,"WHITE",0,0,1,1,150106,0,0,NA,0,NA,1,2010,0,0,0,0,0,0,760,560,3.28
"3038","2B9AC164405CC7B",0,"WHITE",0,0,0,0,NA,0,0,4,0,NA,1,2010,0,0,0,0,0,0,680,790,3.525
"3039","CC706B385EB1003",0,"WHITE",0,0,0,0,NA,0,1,NA,0,NA,1,2009,0,0,0,0,0,0,590,750,3.9
"3040","8E6FEEDBEA561FD",0,"WHITE",0,0,1,1,80884,0,0,NA,0,NA,1,2010,0,0,0,0,0,0,700,560,4.35
"3041","62B3B8BDB50A459",0,"WHITE",0,0,0,0,149431,0,0,NA,0,NA,1,2010,0,0,0,0,0,0,750,740,4.2
"3042","4F327B85940E3F1",0,"HISPA",1,1,1,1,91737,0,0,3,0,NA,1,2010,0,0,0,0,0,0,600,580,3.635
"3043","02B09D12E0B4A8E",0,"WHITE",0,0,1,1,39919,1,0,NA,0,NA,1,2010,0,0,0,0,0,0,670,620,4.22
"3044","FB53DAAAB0DB043",1,"BLACK",1,1,1,1,44381,1,0,NA,0,NA,1,2010,0,0,0,0,0,0,540,540,3.498
"3045","49A204C32A663A3",0,"WHITE",0,0,1,1,38104,1,0,6,0,NA,1,2010,0,0,0,0,0,0,550,560,3.8
"3046","BFDFA3238787EDC",0,"WHITE",0,0,0,0,74627,0,0,NA,0,NA,1,2010,0,0,0,0,0,0,580,660,3.343
"3047","1C29B1FBA2001FB",0,"WHITE",0,0,1,1,NA,0,0,NA,0,NA,0,2010,0,0,0,0,0,0,400,480,NA
"3048","C42D6388F09438B",0,"WHITE",0,0,1,1,260105,0,0,NA,0,NA,1,2010,0,0,0,0,0,0,680,680,3.99
"3049","6F5D08A0FCBDE1D",0,"BLACK",1,1,1,1,138730,0,0,NA,0,NA,1,2010,0,0,0,0,0,0,540,590,3.925
"3050","84A60E5C0538E1C",0,"HISPA",1,1,1,1,134360,0,0,3,0,NA,1,2010,0,0,0,0,0,0,630,560,3.3
"3051","26744D5AE3FED4B",0,"WHITE",0,0,0,0,NA,0,0,NA,0,NA,1,2010,0,0,0,0,0,0,610,680,3.605
"3052","BD069A15A4B5A96",0,"WHITE",0,0,0,0,138634,0,0,NA,0,NA,1,2010,0,0,0,0,0,0,560,660,3.782
"3053","43B0EB4F8E46D3F",0,"WHITE",0,0,0,0,87000,0,0,NA,0,NA,1,2010,0,0,0,0,0,0,630,540,3.51
"3054","1692250D2C83C36",0,"MULTI",NA,NA,0,0,45722,1,0,NA,0,NA,1,2010,0,0,0,0,0,0,700,660,4.47
"3055","455341E581D3A7E",0,"WHITE",0,0,0,0,171838,0,0,NA,0,NA,1,2010,0,0,0,0,0,0,730,580,3.803
"3056","31F5433BB4BAAC2",1,"WHITE",0,0,0,0,79708,0,0,NA,0,NA,1,2010,0,0,0,0,0,0,620,650,3.474
"3057","189EF4E815B59A3",0,"WHITE",0,0,1,1,186984,0,0,NA,0,NA,1,2010,0,0,0,0,0,0,770,580,4.05
"3058","918D9235CE67C66",0,"WHITE",0,0,0,0,105750,0,0,NA,0,NA,1,2010,0,0,0,0,0,0,590,600,3.807
"3059","0C431B804EF1900",0,"BLACK",1,1,1,1,758250,0,0,3,0,NA,1,2010,0,0,0,0,0,0,700,650,4.31
"3060","7FEEC43680C7F5A",0,"WHITE",0,0,1,1,112378,0,0,NA,0,NA,1,2010,0,0,0,0,0,0,750,650,4.06
"3061","4C9E2FF00B3FEC2",0,"WHITE",0,0,0,0,NA,0,0,NA,0,NA,1,2010,0,0,0,0,0,0,670,620,3.945
"3062","9D41618704D8273",0,"WHITE",0,0,0,0,150455,0,0,NA,0,NA,1,2010,0,0,0,0,0,0,640,740,3.256
"3063","D7437A00AC53F08",0,"WHITE",0,0,0,0,156166,0,0,NA,0,NA,1,2010,0,0,0,0,0,0,680,630,3.641
"3064","66D781607CCD4FB",0,"MULTI",NA,NA,1,1,317022,0,0,9,0,NA,1,2010,0,0,0,0,0,0,610,630,3.781
"3065","090474EA990DBDB",0,"WHITE",0,0,0,0,366964,0,0,NA,0,NA,1,2010,0,0,0,0,0,0,760,700,3.786
"3066","055A25C9AE24F22",0,"BLACK",1,1,0,0,NA,0,0,NA,0,NA,1,2010,0,0,0,0,0,0,650,750,5.427
"3067","D5121FF6EC2EA1F",0,"WHITE",0,0,0,0,NA,0,1,NA,0,NA,1,2009,0,0,0,0,0,0,690,630,3.95
"3068","CFF5F8B9876865F",0,"WHITE",0,0,0,0,91401,0,0,NA,0,NA,1,2010,0,0,0,0,0,0,800,640,4
"3069","A1CEEAC5849361A",0,"BLACK",1,1,1,1,128444,0,0,NA,0,NA,1,2010,0,0,0,0,0,0,580,640,4.24
"3070","02FB79F6D77D1AC",0,"WHITE",0,0,1,1,37527,1,0,NA,0,NA,1,2010,0,0,0,0,0,0,790,660,3.35
"3071","A22295DD8BB6523",0,"WHITE",0,0,0,0,45506,1,0,NA,0,NA,1,2010,0,0,0,0,0,0,770,680,4.01
"3072","21D25C505C065B5",0,"WHITE",0,0,1,1,86525,0,0,11,0,NA,1,2010,0,0,0,0,0,0,690,730,3.95
"3073","3A52FB7D50378ED",0,"WHITE",0,0,0,0,120877,0,0,6,0,NA,1,2010,0,0,0,0,0,0,780,780,4.38
"3074","B22585C8280D80E",0,"NSPEC",NA,NA,0,0,NA,0,0,15,0,NA,1,2010,0,0,0,0,0,0,650,670,3.11
"3075","EB2E5483BD01ACE",0,"WHITE",0,0,0,0,72334,0,0,NA,0,NA,1,2010,0,0,0,0,0,0,800,800,5.24
"3076","07AAA6793CC342A",0,"WHITE",0,0,0,0,156825,0,0,NA,0,NA,1,2010,0,0,0,0,0,0,590,670,3.41
"3077","A0D28F1DEEA67F6",0,"WHITE",0,0,1,1,26619,1,0,NA,0,NA,1,2010,0,0,0,0,0,0,700,730,4.64
"3078","DED6F48E50787DF",0,"WHITE",0,0,0,0,74022,0,0,NA,0,NA,1,2010,0,0,0,0,0,0,590,680,3.765
"3079","1ACB02610F26E34",0,"WHITE",0,0,1,1,40789,1,0,NA,0,NA,1,2010,0,0,0,0,0,0,700,760,4
"3080","DA89B03C34B1000",0,"ASIAN",2,0,0,0,NA,0,0,NA,0,NA,1,2010,0,0,0,0,0,0,620,610,3.475
"3081","E16729BCC2CFAD1",0,"WHITE",0,0,1,1,NA,0,1,4,0,NA,1,2009,0,0,0,0,0,0,720,760,4.45
"3082","728D5C77D74CE30",0,"WHITE",0,0,1,1,50117,0,0,4,0,NA,1,2010,0,0,0,0,0,0,520,670,3.95
"3083","577FD33670C122B",0,"WHITE",0,0,1,1,104875,0,0,4,0,NA,1,2010,0,0,0,0,0,0,580,560,4
"3084","0CEE9ACEEF49F16",0,"WHITE",0,0,0,0,NA,0,1,3,0,NA,1,2009,0,0,0,0,0,0,560,770,4.29
"3085","BB99BBF339576B2",0,"WHITE",0,0,0,0,101384,0,0,21,0,NA,1,2010,0,0,0,0,0,0,800,650,4
"3086","4BE1675BAACFDDC",0,"WHITE",0,0,1,1,773701,0,0,6,0,NA,1,2010,0,0,0,0,0,0,680,620,3.06
"3087","A38EA776C267F19",0,"WHITE",0,0,0,0,NA,0,0,6,0,NA,1,2010,0,0,0,0,0,0,620,620,3.527
"3088","0345D3999BAA774",0,"WHITE",0,0,0,0,139327,0,0,NA,0,NA,1,2011,0,0,0,0,0,0,750,730,5.2
"3089","D7B6EEF9958AFD6",0,"BLACK",1,1,1,1,115693,0,0,3,0,NA,1,2010,0,0,0,0,0,0,610,730,4.47
"3090","59E93660EED80D9",0,"BLACK",1,1,1,1,56348,0,0,6,0,NA,1,2010,0,0,0,0,0,0,600,680,3.74
"3091","0A95DA3F74FE3CC",0,"WHITE",0,0,1,1,129670,0,0,3,0,NA,1,2010,0,0,0,0,0,0,570,610,3.4
"3092","D44BC455D01270C",0,"WHITE",0,0,1,1,55415,0,0,10,0,NA,1,2010,0,0,0,0,0,0,570,630,5.269
"3093","72B4EFBDC05ABB2",0,"WHITE",0,0,0,0,288830,0,0,NA,0,NA,1,2010,0,0,0,0,0,0,610,700,4.25
"3094","0191505F3B470B2",0,"WHITE",0,0,0,0,387953,1,0,NA,0,NA,1,2010,0,0,0,0,0,0,520,780,3
"3095","8591281B09BD1B0",0,"ASIAN",2,0,1,1,NA,0,0,4,0,0,1,2010,0,0,0,0,0,0,780,800,5.548
"3096","ECB2D799CED7483",0,"",NA,NA,NA,NA,NA,0,1,NA,1,NA,1,2009,0,0,0,0,0,0,770,800,4.77
"3097","A130B0C413413B4",0,"WHITE",0,0,0,0,NA,0,1,NA,0,NA,1,2009,0,0,0,0,0,0,620,680,3.681
"3098","D9001AFD73D0B4E",0,"WHITE",0,0,1,1,216965,0,0,3,0,NA,1,2010,0,0,0,0,0,0,510,660,3.816
"3099","875DA7EFFE04940",0,"WHITE",0,0,0,0,50561,0,0,NA,0,NA,1,2010,0,0,0,0,0,0,700,740,3.25
"3100","991108B6DFA1DED",0,"WHITE",0,0,0,0,28383,1,1,31,0,NA,1,2011,0,0,0,0,0,0,630,540,3.612
